1283121904765865984,2020-07-14 19:31:16,Vipentbos,@TMobile @Tesla Well I would take my kids for a very long trip so I could bond with them all 3 of them thinkMr. Elo… https://t.co/Wftvw3dnNM
1283121898315030528,2020-07-14 19:31:14,EveryoneSaysHi1,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283121538888355840,2020-07-14 19:29:48,annasgurl,"quick reminder that elon musk is anti-union, under-reports tesla accidents, and donates to politicians who are agai… https://t.co/ldsGw49Trp"
1283121458751791104,2020-07-14 19:29:29,MelaynaLokosky,"Tesla CEO Elon Musk
unethically uses 
image-based branding
targeting insecure
desperate to feel superior consumers… https://t.co/IW3ULj1Bp9"
1283121156560572416,2020-07-14 19:28:17,hardee_joshi,"RT @burner_bits: Elon Musk owns about a fifth of Tesla’s outstanding stock, which comprises the bulk of his $70.5 billion fortune. Which he…"
1283120933511651328,2020-07-14 19:27:24,hardee_joshi,RT @Forbes: Tesla CEO Elon Musk’s net worth has continued to rise as shares of Tesla continued their meteoric climb. He’s $5.8 billion rich…
1283120878750969859,2020-07-14 19:27:11,JimJlr2,@django22 @Ordinary1World Tesla’s are beautiful cars but Elon Musk is trailer trash🙄🙄🙄🙄🙄
1283120722299232260,2020-07-14 19:26:34,Karthik_krish5,"RT @Forbes_MENA_: Tesla's shares were not affected by the ruling of the German court and surged by about 1.86%, while the wealth of Elon Mu…"
1283120584038199297,2020-07-14 19:26:01,Damien_CABADI,"RT @BWilliLiou: From @johnauthers, here is the most-read @bopinion piece on @TheTerminal so far today as of 10 am NY time: 

Of tech bubble…"
1283120254625996802,2020-07-14 19:24:42,taramaheta,@TMobile @Tesla I'll take mine to go meet Elon Musk! And take my family along!
1283119975402635270,2020-07-14 19:23:36,LeMassonGael,"RT @Schuldensuehner: Just to put things into perspective: #Tesla is priced at 6,348 times 2019 earnings. Stock is priced at 166 times 2021…"
1283119767239274497,2020-07-14 19:22:46,Kr00ney,"RT @PippaStevens13: Piper Sandler is new biggest $TSLA bull: says shares are heading to $2,322. Avg. Street target is $867, per @FactSet…"
1283119715653541888,2020-07-14 19:22:34,nixter831,@TMobile @Tesla #TMobileTuesdays #contest I would drive to the Kennedy Space Center for the next SpaceX launch of Elon Musk 🚀
1283119707122540546,2020-07-14 19:22:32,DatDeep,"I would-
First: Launch it from 0-60. 
Second: Cross country trip to visit California for the first time. 
Third: Ra… https://t.co/EhmagPteMa"
1283119076651433984,2020-07-14 19:20:01,dave7846,"RT @tweetmyinbox: In a ruling that could have repercussions across Europe, Munich’s Regional Court today banned all future use of Tesla’s u…"
1283118880781733888,2020-07-14 19:19:15,DanishSausage,@jaimestaples @bp22 As the last time you wanted to short Tesla. Don't. The thing is even if everything fundementall… https://t.co/uXFIPpQrFU
1283118834338000896,2020-07-14 19:19:03,Messier_87_,"@Pravduh15 @elonmusk @SteveHamel16 @WholeMarsBlog &gt; To confuse a car and a plane sounds daft.

thank you. exactly t… https://t.co/Q7Ko2cW7pS"
1283118776582643715,2020-07-14 19:18:50,markrandoms,@richtechexec @DereckCoatney @LegMicrorave @elonmusk @TeslaAircraft @flcnhvy @Tesla Elon Musk is the working class… https://t.co/0sOcZi44IX
1283118764377231360,2020-07-14 19:18:47,mariejo74206645,"Don't ever tell me that Elon Musk is brilliant.  He's a rancid capitalist, and the lives of his employees are expen… https://t.co/tvmHF6jVHe"
1283118269508067328,2020-07-14 19:16:49,pathogenkiosk,"RT @kenklippenstein: I wonder why Elon Musk doesn’t like us tweeting that pic of him with Ghislaine Maxwell
https://t.co/YTh7nBWRDA"
1283117990020386816,2020-07-14 19:15:42,MelaynaLokosky,"@cl91423 Elon Musk will fall, hard and fast.
He knows it. 
And he knows I know it. 

We're at best 3 years into a 5… https://t.co/gt8h9gNdf4"
1283117964368261122,2020-07-14 19:15:36,RamenSymbiote,"RT @chickenBOOMdawg: I really wanted a Tesla but after all the dumb shit Elon Musk said and stands for, I have to admit that my desire to g…"
1283117701049864203,2020-07-14 19:14:33,Lars9596,"RT @Schuldensuehner: Just to put things into perspective: #Tesla is priced at 6,348 times 2019 earnings. Stock is priced at 166 times 2021…"
1283117656850272256,2020-07-14 19:14:23,HarryWinston1no,@ZeldaFitz8 Obviously Amber Heard was hiding this affair Elon Musk had her together with Cara Delevingne he is a f@… https://t.co/CE7Smj1Ka1
1283117518249512965,2020-07-14 19:13:50,ForbesME,"RT @Forbes_MENA_: Tesla's shares were not affected by the ruling of the German court and surged by about 1.86%, while the wealth of Elon Mu…"
1283117022197559296,2020-07-14 19:11:51,Forbes_MENA_,"Tesla's shares were not affected by the ruling of the German court and surged by about 1.86%, while the wealth of E… https://t.co/9evebgItQs"
1283117021769728000,2020-07-14 19:11:51,teslacito,Elon Musk reopened the Tesla factory by defying the local order a week before it was officially allowed. 2 months l… https://t.co/c7VKqwkbrR
1283116409153900545,2020-07-14 19:09:25,kofiklu__,@VanGelder_ for cars i think the way forward is hydrogen and what elon musk is doing with tesla. anyone able to int… https://t.co/64hV2CAbrA
1283116171944960002,2020-07-14 19:08:29,Ke_Malose,RT @QuibellPaul: Elon Musk says full self-driving Tesla tech 'very close' https://t.co/qKKdv3rrcS
1283116108199886848,2020-07-14 19:08:13,h0wdyeverybody,"@TMobile @Tesla #TMobileTuesdays #contest 
My wife and I would take it to Elon Musk's house and thank him"
1283115913076776964,2020-07-14 19:07:27,tweetmyinbox,"In a ruling that could have repercussions across Europe, Munich’s Regional Court today banned all future use of Tes… https://t.co/45muQ54aFn"
1283115550625890304,2020-07-14 19:06:01,Natalie73518093,"RT @MagnusHeystek: 10-years ago SA-born Elon Musk started Tesla. Today, a$100 investment at the start is worth $6 482. He is now richer tha…"
1283115298938396674,2020-07-14 19:05:01,QuibellPaul,Elon Musk says full self-driving Tesla tech 'very close' https://t.co/qKKdv3rrcS
1283115161675538433,2020-07-14 19:04:28,ladymacbethany,so does elon musk's personality come free with the purchase of a tesla or are rich people just bad drivers
1283114820636745732,2020-07-14 19:03:07,brttb,"RT @hollygrimm: =prompt=
Title: Robot Overlords by Greg Brockman
=end prompt=
Description: Robot Overlords is a triptych of three digital p…"
1283113874728685568,2020-07-14 18:59:21,Betty48516740,@TMobile @Tesla I’d drove straight to Elon Musk’s office and offer my services as the best assistant he could ever want.
1283113525074780161,2020-07-14 18:57:58,coach_ceo,"RT @NewsBytesApp: Mukesh Ambani's wealth has surged significantly in the last few days, beating that of renowned billionaires like Tesla an…"
1283113460843245575,2020-07-14 18:57:42,kenricmcdowell,"RT @hollygrimm: =prompt=
Title: Robot Overlords by Greg Brockman
=end prompt=
Description: Robot Overlords is a triptych of three digital p…"
1283113424940150785,2020-07-14 18:57:34,InaDiener,"RT @MagnusHeystek: 10-years ago SA-born Elon Musk started Tesla. Today, a$100 investment at the start is worth $6 482. He is now richer tha…"
1283113359919812608,2020-07-14 18:57:18,JoeSmo05464358,"RT @alvinfoo: The last sentence from Elon Musk left me speechless! 

Via @60Minutes #tesla #spacex #ElonMusk https://t.co/UEVcLvogKk"
1283113050099249153,2020-07-14 18:56:04,AmberTi20648567,@TMobile @Tesla I'd take mine to the Rocky Mountains and all the way to the Gulf Of Mexico. I would take it up the… https://t.co/0r8tLP7pW6
1283112877340028928,2020-07-14 18:55:23,HogDexter,"RT @HogDexter: I’ll say it, “$TSLA IS HEADING TO $2,000 VERY SOON...” on the back of Tesla Semi Production MEMO #DexterNeverLies #DextersSt…"
1283112851197100032,2020-07-14 18:55:17,Boug76Lee,"RT @MikeDBerryman: Tesla is coming. Remember, i said that first. Elon musk was going to plant a plant in texas but #Oklahoma won. Jobs Jobs…"
1283112783060533249,2020-07-14 18:55:01,AutomaticEarth,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283112772981723137,2020-07-14 18:54:58,unmanili90,"RT @Underground_RT: Bolivia🇧🇴 has the largest, easy to extract reserves of lithium in the world 

Under Evo Morales, the state-owned lithiu…"
1283112518311960586,2020-07-14 18:53:58,MikeDBerryman,"Tesla is coming. Remember, i said that first. Elon musk was going to plant a plant in texas but #Oklahoma won. Jobs… https://t.co/AejN0mqRG8"
1283112075460517899,2020-07-14 18:52:12,Phillip_Strauss,"RT @MagnusHeystek: 10-years ago SA-born Elon Musk started Tesla. Today, a$100 investment at the start is worth $6 482. He is now richer tha…"
1283111869016727552,2020-07-14 18:51:23,MatchesMalone,"RT @JeroenBartelse: How a bitter feud between Jeff Bezos and Elon Musk spilled over into driverless cars 

https://t.co/TTkdyHiuqf
via @Tel…"
1283111359442489347,2020-07-14 18:49:21,josephyun120,@TMobile @Tesla I would like to win this and gift this to my younger brother who has been a fan of tesla and elon m… https://t.co/zd5uplluUq
1283110947574493191,2020-07-14 18:47:43,ShiCooks,"RT @JeroenBartelse: How a bitter feud between Jeff Bezos and Elon Musk spilled over into driverless cars 

https://t.co/TTkdyHiuqf
via @Tel…"
1283110698030116864,2020-07-14 18:46:44,AKaminarimon,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283109611587997698,2020-07-14 18:42:25,chickenBOOMdawg,"I really wanted a Tesla but after all the dumb shit Elon Musk said and stands for, I have to admit that my desire t… https://t.co/4sLMUyn7eF"
1283109459091353600,2020-07-14 18:41:48,MelaynaLokosky,"Tesla $TSLA Elon Musk are already under DOJ criminal investigation for:
-False claims
-Introducing Adulterated Misb… https://t.co/IfJYu25fQC"
1283109323980148736,2020-07-14 18:41:16,Burnol_Supplier,"RT @NewsBytesApp: Mukesh Ambani's wealth has surged significantly in the last few days, beating that of renowned billionaires like Tesla an…"
1283109123106562048,2020-07-14 18:40:28,crepspace,"Elon Musk announces car that runs on CBD oil. ""its a vibe and a shmood"" the Tesla CEO said in a statement to NYT"
1283108995440488448,2020-07-14 18:39:58,SpreadTheNewsPR,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283108696227119104,2020-07-14 18:38:46,BigSavvy13,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283108634889785344,2020-07-14 18:38:32,teslacito,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283107509935517696,2020-07-14 18:34:04,Prismatic85,"@TMobile @Tesla I would drive to wherever Elon Musk is, smoke a joint with him, and ask him to tell me about his ho… https://t.co/nmrZX0zb4e"
1283107378641227776,2020-07-14 18:33:32,YoucefZYX,"RT @JeroenBartelse: How a bitter feud between Jeff Bezos and Elon Musk spilled over into driverless cars 

https://t.co/TTkdyHiuqf
via @Tel…"
1283107242355699712,2020-07-14 18:33:00,WRCB,"MOVE OVER: Elon Musk surpassed Warren Buffett on Friday after Tesla shares hit an all-time high, giving Musk a net… https://t.co/K34QM1cUVc"
1283106539415511041,2020-07-14 18:30:12,southafricanmag,Electric Elon: #Tesla shares surge boosts Musk's billionaire ranking https://t.co/V51BrSv8eZ
1283106099038691331,2020-07-14 18:28:27,tweetmyinbox,"@Karalhoin Tesla «profit» last 13 yrs😂😂😂: https://t.co/dFdUckc9pw  $TSLAQ PSA: If you belive Elon Musk is smart, yo… https://t.co/1AENIdVleN"
1283105799859044354,2020-07-14 18:27:16,PhoenixAudas,"RT @Schuldensuehner: Just to put things into perspective: #Tesla is priced at 6,348 times 2019 earnings. Stock is priced at 166 times 2021…"
1283105779684454401,2020-07-14 18:27:11,cygnus_321,"""This news comes weeks after CEO Elon Musk threw a fit several weeks ago about not being able to reopen the company… https://t.co/XRB5EfjI2i"
1283105170797113345,2020-07-14 18:24:46,Mediaologist,@TMobile @Tesla I’d take mines to meet Elon Musk #TMobileTuesdays + #contest
1283104401025048577,2020-07-14 18:21:42,TheMacroStrat,"""'COVID Secured': Over 15% Of Tesla Employees Affected After Musk's Early Reopening""

Not only Elon risk people's l… https://t.co/AaMLCnoIpH"
1283104294980517896,2020-07-14 18:21:17,ANGDALGeo,"RT @alvinfoo: The last sentence from Elon Musk left me speechless! 

Via @60Minutes #tesla #spacex #ElonMusk https://t.co/UEVcLvogKk"
1283104266085793793,2020-07-14 18:21:10,dennisjromero,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283104122435072000,2020-07-14 18:20:36,BrandonOng16,@TMobile @Tesla Take a drive to Fremont Gigafactory and give Elon Musk a super big 🤗 hug
1283104090545950720,2020-07-14 18:20:28,AngdalRoad,"RT @alvinfoo: The last sentence from Elon Musk left me speechless! 

Via @60Minutes #tesla #spacex #ElonMusk https://t.co/UEVcLvogKk"
1283103867584917504,2020-07-14 18:19:35,SCMountainDad,"RT @BlakeLinton: @Andy8671025 @SCMountainDad Elon didn't get off the hook but fortunately he did get the last laugh! 👍👏
https://t.co/6snQQI…"
1283103789751209984,2020-07-14 18:19:17,NVCrazyCatLady,@TMobile @Tesla I'd drive it through the tunnel Elon Musk is building between Vegas and CA!
1283103535215923202,2020-07-14 18:18:16,tatsuyame,"RT @zei_squirrel: elon musk hates chomsky because he called out how corporations suck off the state's teet, taking no risk and stealing tec…"
1283103477783240711,2020-07-14 18:18:02,Buggeroff_com,"RT @alvinfoo: The last sentence from Elon Musk left me speechless! 

Via @60Minutes #tesla #spacex #ElonMusk https://t.co/UEVcLvogKk"
1283103411357888512,2020-07-14 18:17:46,jianminc,RT @_eqvn: Notttt elon musk making tesla shorts that say 'sexy' at the back for $69.420 😂😂😂😂 https://t.co/Z1SwGlf9rY
1283103297826484224,2020-07-14 18:17:19,RustyBiggs1,RT @damon_corp: @lorakolodny Note the date on my story https://t.co/SFmRRsMKLC
1283103189420642305,2020-07-14 18:16:53,AnthonyDavis25,"RT @alvinfoo: The last sentence from Elon Musk left me speechless! 

Via @60Minutes #tesla #spacex #ElonMusk https://t.co/UEVcLvogKk"
1283103165953437696,2020-07-14 18:16:48,jianminc,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283102984679960576,2020-07-14 18:16:05,jimicarlos,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283102328959184898,2020-07-14 18:13:28,christymaginn,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283101989438619651,2020-07-14 18:12:07,Jay46178918,All I want is a Tesla! As a true Elon Musk supporter I would take my Tesla from Texas throughout California. #TMobileTuesdays #contest
1283101850070396936,2020-07-14 18:11:34,RealDailyInfo,"Where Will Gary Cohn Land Next? Maybe Alongside Tesla's Elon Musk 
https://t.co/mwUEgCH8FZ
Goldman Sachs alum and f… https://t.co/09VvBKN1sz"
1283101698551144453,2020-07-14 18:10:58,mvollmer1,"RT @JeroenBartelse: How a bitter feud between Jeff Bezos and Elon Musk spilled over into driverless cars 

https://t.co/TTkdyHiuqf
via @Tel…"
1283101490123542530,2020-07-14 18:10:08,tweetmyinbox,"@Karalhoin Ponzi scam and fooling fools is not «new tech», but I know Tesla and con man Elon Musk looks impressive… https://t.co/8klbv9jQMY"
1283101356971229191,2020-07-14 18:09:37,BlakeLinton,"@Andy8671025 @SCMountainDad Elon didn't get off the hook but fortunately he did get the last laugh! 👍👏
https://t.co/6snQQIU74i"
1283101107250659336,2020-07-14 18:08:37,JohnLaw30761754,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283100879617314817,2020-07-14 18:07:43,RealAtulDixit,Elon Musk Hints At Tesla’s Entry In India In The Near Future https://t.co/36EVpC72Lu via @gaadiwaadi
1283100760306319364,2020-07-14 18:07:14,Juancarlosmeade,RT @guillaumefouche: The #Battery Billionaire Who’s Key to @Tesla's Future in #China CATL chairman CATL chairman Zeng Yuqun’s partnership w…
1283100222747336704,2020-07-14 18:05:06,BradHollman,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283100077943328768,2020-07-14 18:04:32,tweetmyinbox,"@Karalhoin 😂😂😂

Fact: Tesla has never made money

Fact: Tesla is a scam &amp; bubble

Fact: Elon Musk is a con man

Fac… https://t.co/0rkd6lgQp8"
1283100003855224833,2020-07-14 18:04:14,tonberryknight,"I would take my Tesla to Mars so I can tendem drift with Elon Musk.

#TMobileTuesdays #contest https://t.co/2lcTEPq3qu"
1283099429118128130,2020-07-14 18:01:57,WildFrogSystems,"Elon Musk has said that Tesla is ""very close"" to having full self-driving capability.

So...how comfortable would y… https://t.co/VyQw4TMyAN"
1283099009234554880,2020-07-14 18:00:17,VardhanaAnanda,"RT @NewsBytesApp: Mukesh Ambani's wealth has surged significantly in the last few days, beating that of renowned billionaires like Tesla an…"
1283098577854771209,2020-07-14 17:58:34,FotouhiNavid,"@RampCapitalLLC I’m bullish on Tesla because I liked the Endgame and Elon Musk looks like Tony Stark. Target price 👉 $7,000"
1283098546930176005,2020-07-14 17:58:27,KarkosN,"RT @RudyHavenstein: BREAKING: Tesla shares jump after announcement by CEO Elon Musk of new ""Self-Walking Dog"" coming to market in Q1 2021 -…"
1283098437358166016,2020-07-14 17:58:00,Proxima06_Aiai,"@vincent13031925 The most recent one made me laugh too

""Tesla will be in deep trouble if China arrests Elon Musk""😂🤣"
1283097952974565376,2020-07-14 17:56:05,Doggy_Isaac,RT @zei_squirrel: and see this piece for more on how elon musk exploits and abuses workers at tesla https://t.co/al8DKuNqPa. some excerpts…
1283097529400406016,2020-07-14 17:54:24,tweetmyinbox,RT @damon_corp: @lorakolodny Note the date on my story https://t.co/SFmRRsMKLC
1283097080605614080,2020-07-14 17:52:37,tweetmyinbox,"@lorakolodny «3 months maybe, 6 months definitely» since 2015...

PSA: Tesla FSD autopilot is a deadly fraud &amp; pump… https://t.co/WzuWJPBh9U"
1283097075568312320,2020-07-14 17:52:36,tweetmyinbox,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283096953409146884,2020-07-14 17:52:07,LynnBloom9,"@TMobile @Tesla Thank you to @TMobile, @Tesla and #contest. If I were the winner, I would take my grandson to meet… https://t.co/SUHHGptvuQ"
1283096770705162240,2020-07-14 17:51:23,profitechconsu1,"⁦@PMOIndia⁩ ⁦@PiyushGoyal⁩ 
Good move; Priority: battery gigafactory with car import first leading to car manufactu… https://t.co/VRQkBpWc6P"
1283096444103204867,2020-07-14 17:50:05,PhenomenalPoto,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283096175508426753,2020-07-14 17:49:01,Bitterwhiteguy,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283096082180968452,2020-07-14 17:48:39,SherrodHarris,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283095917713858560,2020-07-14 17:48:00,oliviasolon,RT @lorakolodny: Last thought today about FSD / Autopilot &amp; Tesla. Where's that cross country demo?! Tesla has been promising self-driving…
1283095907739865091,2020-07-14 17:47:57,thecultureproof,"Detroit Police and Fire Pension sue Tesla for embezzlement
https://t.co/nQsoqfwKuL #management"
