,Real,Predicted
0,54.31,54.2851
1,56.11000000000001,55.263897
2,56.81,56.432697
3,58.06000000000001,57.510582
4,59.19,58.574898
5,59.5,59.588654
6,60.93999999999999,60.38203
7,63.44,61.201344
8,62.44,62.281536
9,58.440000000000005,62.898384
10,62.0,62.453022
11,58.88,62.595764
12,58.440000000000005,62.04016
13,57.75,61.389305
14,58.0,60.668808
15,56.86,60.121643
16,55.23,59.48438
17,60.66,58.66554
18,59.94,59.12415
19,61.04999999999999,59.540672
20,56.68999999999999,60.183205
21,52.18999999999999,59.870583
22,53.5,58.595943
23,51.44,57.674618
24,48.94,56.51987
25,53.5,55.091084
26,25.75,54.879074
27,24.25,49.301655
28,22.31,43.986446
29,23.620000000000005,39.282978
30,22.06,36.011158
31,22.19,33.544514
32,21.75,32.061092
33,20.87,31.249199
34,19.62,30.816195
35,20.0,30.517107
36,22.06,30.557604
37,21.5,31.176788
38,20.12,31.735624
39,20.12,31.98131
40,18.94,32.168415
41,19.5,32.067562
42,20.37,32.054455
43,18.87,32.21213
44,18.5,32.058174
45,18.5,31.82882
46,18.56,31.625107
47,19.31,31.474892
48,19.56,31.518944
49,20.5,31.641472
50,22.31,31.956148
51,22.25,32.606194
52,21.44,33.16472
53,21.31,33.44272
54,20.06,33.58225
55,20.19,33.386345
56,19.06,33.178246
57,19.37,32.749184
58,20.25,32.426086
59,19.87,32.348225
60,19.0,32.252426
61,18.5,32.02397
62,18.94,31.73953
63,18.81,31.600306
64,18.5,31.491028
65,19.31,31.365301
66,18.69,31.44173
67,18.03,31.41661
68,17.56,31.270048
69,16.5,31.048206
70,17.06,30.649185
71,16.69,30.423174
72,17.0,30.193676
73,14.31,30.093195
74,14.31,29.510162
75,15.06,29.006752
76,15.190000000000001,28.764837
77,15.38,28.653349
78,15.0,28.657125
79,14.44,28.632563
80,14.059999999999999,28.52431
81,14.25,28.365976
82,14.000000000000002,28.278378
83,14.38,28.17414
84,14.059999999999999,28.176882
85,15.0,28.138117
86,14.689999999999998,28.30273
87,14.81,28.40381
88,14.81,28.512424
89,14.88,28.599415
90,14.88,28.677176
91,16.37,28.7325
92,17.06,29.065844
93,16.37,29.498491
94,16.56,29.72231
95,17.19,29.907047
96,16.56,30.151163
97,18.0,30.20526
98,17.19,30.496286
99,17.12,30.572206
100,16.81,30.584232
101,18.69,30.501915
102,19.5,30.783646
103,19.25,31.203114
104,20.5,31.512354
105,20.5,31.994171
106,19.94,32.38165
107,19.56,32.551826
108,21.69,32.55627
109,21.75,32.930088
110,21.62,33.25577
111,21.12,33.47799
112,20.62,33.52381
113,20.19,33.412735
114,21.12,33.190163
115,20.75,33.162006
116,20.75,33.076355
117,19.12,33.00643
118,19.69,32.627014
119,19.12,32.402763
120,19.5,32.12244
121,20.06,31.981785
122,19.0,32.01225
123,18.31,31.86693
124,18.87,31.612692
125,18.81,31.513592
126,18.81,31.446726
127,19.5,31.414185
128,19.37,31.544615
129,18.25,31.65477
130,18.75,31.529142
131,19.25,31.502008
132,20.37,31.583263
133,21.5,31.889
134,21.25,32.39425
135,20.81,32.781216
136,20.25,32.988457
137,18.62,32.999157
138,19.56,32.62661
139,20.44,32.439415
140,19.69,32.45986
141,19.62,32.353832
142,20.56,32.252495
143,19.69,32.3622
144,20.12,32.30635
145,21.62,32.33966
146,23.0,32.67578
147,21.78,33.262848
148,22.87,33.529884
149,22.17,33.924805
150,22.529999999999998,34.087574
151,22.07,34.240696
152,21.589999999999996,34.237484
153,20.24,34.09541
154,19.5,33.66981
155,20.87,33.1275
156,20.59,32.938732
157,20.54,32.777363
158,22.04,32.671604
159,21.8,32.917656
160,22.420000000000005,33.13006
161,21.44,33.446068
162,20.4,33.52035
163,22.789999999999996,33.34063
164,25.72,33.62624
165,25.04,34.48061
166,24.25,35.109085
167,24.03,35.439186
168,24.72,35.59307
169,24.690000000000005,35.78615
170,26.2,35.897038
171,25.49,36.25106
172,25.930000000000003,36.396664
173,26.59,36.56465
174,24.96,36.808685
175,25.75,36.666687
176,24.96,36.648823
177,24.57,36.46162
178,23.98,36.204285
179,23.0,35.86089
180,22.85,35.376457
181,23.29,34.945255
182,23.18,34.70407
183,24.1,34.53547
184,23.550000000000004,34.627274
185,23.530000000000005,34.651546
186,23.56,34.688747
187,23.5,34.738102
188,23.23,34.774086
189,23.2,34.75077
190,22.76,34.719376
191,21.47,34.602703
192,19.78,34.23967
193,19.95,33.578022
194,20.89,33.04084
195,20.66,32.81534
196,20.94,32.654507
197,20.73,32.632893
198,21.66,32.62419
199,21.32,32.834057
200,20.04,32.97885
201,20.31,32.847992
202,20.47,32.764675
203,19.88,32.72397
204,20.44,32.57861
205,20.33,32.566193
206,20.19,32.551476
207,21.67,32.521236
