,Real,Predicted
0,24.010000000000005,25.316523
1,23.85,25.31114
2,25.109999999999996,25.198772
3,25.03,26.00862
4,25.115,26.36431
5,25.330000000000002,26.552778
6,25.219999999999995,26.734009
7,25.43,26.70105
8,25.15,26.790825
9,24.609999999999996,26.624256
10,24.430000000000003,26.15689
11,24.774999999999995,25.803793
12,24.7325,25.899336
13,24.677500000000002,25.96549
14,24.499999999999996,25.983809
15,24.49,25.87642
16,24.38,25.816277
17,23.909999999999997,25.717693
18,24.35,25.355656
19,24.430000000000003,25.48926
20,24.53,25.641127
21,24.57,25.79768
22,24.59,25.896805
23,24.829999999999995,25.943851
24,25.34,26.114866
25,25.23,26.536455
26,25.54,26.652327
27,25.82,26.883167
28,25.1,27.155926
29,25.309999999999995,26.764341
30,25.42,26.675978
31,25.3775,26.710094
32,25.190000000000005,26.711756
33,25.899999999999995,26.590227
34,26.05,27.018772
35,26.28,27.343548
36,26.665,27.641056
37,26.95,28.013832
38,27.39,28.350368
39,27.029999999999998,28.768469
40,27.139999999999997,28.676298
41,26.850000000000005,28.64688
42,26.81,28.404047
43,26.95,28.245352
44,26.940000000000005,28.274176
45,26.680000000000003,28.301912
46,26.269999999999996,28.148088
47,26.200000000000003,27.793335
48,25.809999999999995,27.580112
49,25.569999999999997,27.238165
50,25.837500000000002,26.938984
51,25.69,27.016794
52,25.73,27.000486
53,25.12,27.04214
54,25.369999999999997,26.655113
55,25.25,26.636705
56,25.309999999999995,26.571035
57,25.2575,26.599813
58,26.04,26.592546
59,26.89,27.131393
60,27.02,27.98486
61,26.84,28.464445
62,26.87,28.49752
63,27.23,28.448545
64,27.079999999999995,28.61927
65,27.339999999999996,28.57923
66,27.245,28.716606
67,27.619999999999997,28.70944
68,27.85,28.949575
69,27.9875,29.218596
70,27.902499999999996,29.426937
71,27.81,29.440859
72,28.07,29.350729
73,28.1875,29.463703
74,28.3,29.596455
75,28.07,29.731747
76,28.010000000000005,29.626755
77,27.970000000000002,29.51508
78,27.85,29.428152
79,27.91,29.309975
80,27.98,29.303654
81,28.087499999999995,29.363268
82,28.0,29.476135
83,28.820000000000004,29.472986
84,28.600000000000005,30.025522
85,28.22,30.143946
86,28.11,29.90244
87,28.55,29.670656
88,28.19,29.853798
89,28.3,29.716192
90,28.66,29.7235
91,28.47,29.980364
92,28.3525,29.9826
93,28.02,29.888172
94,28.38,29.601582
95,28.450000000000003,29.706541
96,28.78,29.827929
97,28.87,30.122557
98,27.751,30.324846
99,27.725,29.633158
100,27.9925,29.240965
101,27.94,29.257767
102,27.65,29.28153
103,27.77,29.124838
104,28.1975,29.141747
105,28.2825,29.459316
106,27.970000000000002,29.684818
107,27.5,29.565691
108,27.249999999999996,29.15541
109,27.23,28.770296
110,26.96,28.589834
111,27.02,28.359509
112,27.21,28.326004
113,27.06,28.477068
114,26.59,28.473434
115,26.59,28.151545
116,26.769999999999996,27.99023
117,26.549999999999997,28.05407
118,26.58,27.96104
119,26.159999999999997,27.946484
120,26.0775,27.66161
121,26.200000000000003,27.470894
