,Real,Predicted
0,56.68999999999999,46.421223
1,52.18999999999999,43.317688
2,53.5,38.188988
3,51.44,37.100193
4,48.94,35.43951
5,53.5,32.96606
6,25.75,35.705906
7,24.25,15.293994
8,22.31,4.5895624
9,23.620000000000005,-0.3674199
10,22.06,-0.21029982
11,22.19,-0.36992496
12,21.75,0.061108075
13,20.87,0.124453
14,19.62,-0.45928547
15,20.0,-1.6577264
16,22.06,-1.8190558
17,21.5,-0.09950265
18,20.12,0.37816125
19,20.12,-0.562896
20,18.94,-1.0621403
21,19.5,-2.1647527
22,20.37,-2.176231
23,18.87,-1.3735675
24,18.5,-2.1258836
25,18.5,-2.8190844
26,18.56,-3.1029356
27,19.31,-3.1172266
28,19.56,-2.4799786
29,20.5,-1.956772
30,22.31,-1.0083843
31,22.25,0.81348574
32,21.44,1.5301973
33,21.31,1.0436219
34,20.06,0.58012587
35,20.19,-0.63940275
36,19.06,-1.0868417
37,19.37,-2.082928
38,20.25,-2.2374609
39,19.87,-1.5079777
40,19.0,-1.408556
41,18.5,-2.0857
42,18.94,-2.8228831
43,18.81,-2.778593
44,18.5,-2.7801535
45,19.31,-2.9959369
46,18.69,-2.445339
47,18.03,-2.6471598
48,17.56,-3.2969947
49,16.5,-3.9706275
50,17.06,-5.070304
51,16.69,-5.075519
52,17.0,-5.247731
53,14.31,-5.036588
54,14.31,-7.0184326
55,15.06,-7.9663277
56,15.190000000000001,-7.663668
57,15.38,-7.273619
58,15.0,-6.9022765
59,14.44,-7.0373645
60,14.059999999999999,-7.574903
61,14.25,-8.129156
62,14.000000000000002,-8.197224
63,14.38,-8.360544
64,14.059999999999999,-8.106015
65,15.0,-8.207264
66,14.689999999999998,-7.523652
67,14.81,-7.4336143
68,14.81,-7.348812
69,14.88,-7.334336
70,14.88,-7.2894917
71,16.37,-7.2758985
72,17.06,-6.1023026
73,16.37,-5.0021544
74,16.56,-5.120179
75,17.19,-5.155414
76,16.56,-4.717728
77,18.0,-5.022318
78,17.19,-4.0772157
79,17.12,-4.25992
80,16.81,-4.480878
81,18.69,-4.8474774
82,19.5,-3.5321615
83,19.25,-2.2359414
84,20.5,-1.9145352
85,20.5,-0.9197836
86,19.94,-0.53174716
87,19.56,-0.906745
88,21.69,-1.4635234
89,21.75,-0.05118802
90,21.62,0.70556325
91,21.12,0.85800177
92,20.62,0.43201986
93,20.19,-0.22079228
94,21.12,-0.860648
95,20.75,-0.37725532
96,20.75,-0.36971962
97,19.12,-0.38017103
98,19.69,-1.6767812
99,19.12,-1.8455436
100,19.5,-2.2702935
101,20.06,-2.1187174
102,19.0,-1.5470319
103,18.31,-2.1000526
104,18.87,-2.9466777
105,18.81,-2.8756328
106,18.81,-2.8067234
107,19.5,-2.7460272
108,19.37,-2.1649377
109,18.25,-1.9914731
110,18.75,-2.8381598
111,19.25,-2.876824
112,20.37,-2.4429367
113,21.5,-1.3276962
114,21.25,0.06930082
115,20.81,0.43434012
116,20.25,0.10773897
117,18.62,-0.5785218
118,19.56,-2.1999056
119,20.44,-2.180009
120,19.69,-1.3274498
121,19.62,-1.46108
122,20.56,-1.6285076
123,19.69,-0.9743403
124,20.12,-1.3406937
125,21.62,-1.2248659
126,23.0,0.026037358
127,21.78,1.7034769
128,22.87,1.4307344
129,22.17,1.9862603
130,22.529999999999998,1.6497622
131,22.07,1.7076247
132,21.589999999999996,1.3717015
133,20.24,0.82555926
134,19.5,-0.47651282
135,20.87,-1.6276248
136,20.59,-0.9704801
137,20.54,-0.73956364
138,22.04,-0.6687241
139,21.8,0.5328995
140,22.420000000000005,0.9022508
141,21.44,1.466339
142,20.4,0.89368844
143,22.789999999999996,-0.26886052
144,25.72,1.0858587
145,25.04,4.14391
146,24.25,4.9775376
147,24.03,4.4710245
148,24.72,3.88359
149,24.690000000000005,4.119763
150,26.2,4.2381573
151,25.49,5.4761043
152,25.930000000000003,5.48095
153,26.59,5.7197924
154,24.96,6.307473
155,25.75,5.2545714
156,24.96,5.316253
157,24.57,4.7784886
158,23.98,4.2303343
159,23.0,3.5537856
160,22.85,2.5221975
161,23.29,1.9944324
162,23.18,2.206684
163,24.1,2.3083441
164,23.550000000000004,3.102404
165,23.530000000000005,3.0459995
166,23.56,2.9429433
167,23.5,2.9027188
168,23.23,2.8403594
169,23.2,2.604597
170,22.76,2.4785233
171,21.47,2.0951273
172,19.78,0.9155974
173,19.95,-0.9361486
174,20.89,-1.5688792
175,20.66,-0.9332944
176,20.94,-0.685048
177,20.73,-0.3447102
178,21.66,-0.36429885
179,21.32,0.32982612
180,20.04,0.3837463
181,20.31,-0.65695864
182,20.47,-0.96080893
183,19.88,-0.9019608
184,20.44,-1.2850899
185,20.33,-1.0076246
186,20.19,-0.92376703
187,21.67,-1.0019574
188,22.49,0.12034636
189,22.26,1.3033875
190,23.989999999999995,1.5921049
191,23.749999999999996,2.9649959
192,23.34,3.349891
193,23.54,3.065198
194,23.25,3.0010316
195,23.899999999999995,2.7269135
196,23.839999999999996,3.1059358
197,23.19,3.2543705
198,22.03,2.7831128
199,22.699999999999996,1.6194961
200,21.14,1.623377
201,22.54,0.49620664
202,24.36,1.1046877
203,24.849999999999998,2.9375432
204,23.96,4.1823483
205,25.1,3.917018
206,20.79,4.5354576
207,19.96,1.3867522
208,19.98,-0.82262045
209,19.54,-1.6239493
210,19.09,-2.0863366
211,18.47,-2.4918878
212,18.59,-3.067536
213,18.96,-3.16973
214,18.93,-2.8454902
215,18.79,-2.6702597
216,19.06,-2.700341
217,19.82,-2.5113738
218,19.5,-1.818522
219,19.13,-1.7519944
220,19.25,-2.0693967
221,18.9,-2.1507287
222,19.05,-2.4487886
223,19.02,-2.459199
224,19.09,-2.4582956
225,18.73,-2.3910491
226,18.44,-2.638618
227,18.65,-2.989161
228,18.07,-2.9718103
229,18.12,-3.3852465
230,17.92,-3.5300672
231,18.21,-3.7171247
232,17.81,-3.550046
233,18.57,-3.758766
234,18.92,-3.2610617
235,18.4,-2.7303605
236,17.83,-2.9211345
237,17.83,-3.5157762
238,18.55,-3.8036516
239,18.25,-3.3266242
240,18.55,-3.2948387
241,17.72,-3.0658114
242,17.28,-3.621748
243,17.37,-4.256552
244,16.99,-4.451248
245,16.28,-4.7780547
246,17.02,-5.451688
247,15.680000000000001,-5.1458864
248,15.729999999999999,-5.982738
249,16.45,-6.338537
250,15.54,-5.867998
251,15.149999999999999,-6.3019266
252,15.51,-6.829753
253,15.51,-6.7644367
254,15.54,-6.675528
255,15.050000000000002,-6.590172
256,14.98,-6.9323573
257,15.88,-7.1549373
258,16.14,-6.5239725
259,16.2,-5.987337
260,16.0,-5.7224793
261,16.82,-5.810916
262,17.74,-5.2505236
263,18.01,-4.2678456
264,17.99,-3.6373532
265,18.01,-3.4533756
266,16.99,-3.4417744
267,18.0,-4.2935123
268,18.3,-3.9277132
269,19.02,-3.4596589
270,18.14,-2.6804032
271,18.95,-3.0476806
272,19.19,-2.6666665
273,18.67,-2.3000872
274,17.63,-2.5716388
275,17.6,-3.5651994
276,17.56,-4.0584483
277,18.59,-4.2444997
278,18.57,-3.451199
279,19.07,-3.047003
280,19.57,-2.5085402
281,19.59,-1.9087243
282,18.71,-1.671422
283,18.71,-2.326
284,18.75,-2.6848588
285,19.37,-2.7900095
286,19.61,-2.3103333
287,19.45,-1.8692595
288,18.97,-1.8168176
289,20.0,-2.2187963
290,19.53,-1.6213005
291,19.68,-1.6857337
292,19.84,-1.6391438
293,21.37,-1.5010991
294,21.0,-0.23748578
295,20.53,0.054434784
296,20.42,-0.2878948
297,21.3,-0.60340804
298,21.05,-0.058929037
299,22.4,0.025441896
300,23.76,1.094072
301,22.78,2.6520698
302,22.54,2.5166945
303,22.54,2.097612
304,21.78,1.8444169
305,21.49,1.1334547
306,21.0,0.58913994
307,20.39,0.008194004
308,20.62,-0.6820707
309,21.01,-0.756483
310,21.62,-0.40076584
311,20.67,0.28797945
312,21.0,-0.14732449
313,21.36,-0.15196499
314,21.49,0.14490408
315,22.07,0.3951833
316,22.43,0.9520849
317,21.9,1.4734024
318,23.3,1.2466543
319,23.58,2.1811
320,23.689999999999998,2.8372588
321,22.9,3.1537578
322,22.610000000000003,2.5945768
323,21.649999999999995,2.04055
324,21.23,1.0402133
325,21.05,0.284612
326,21.15,-0.11701748
327,21.699999999999996,-0.13087739
328,20.78,0.36660108
329,22.480000000000004,-0.09457468
330,22.17,1.000728
331,21.82,1.3037571
332,23.02,1.0941336
333,23.21,1.8909246
334,23.25,2.415897
335,23.27,2.6301405
336,23.07,2.6800566
337,24.09,2.5013974
338,24.72,3.1993825
339,24.41,4.0304227
340,25.35,4.1200914
341,25.45,4.813744
342,24.670000000000005,5.1746974
343,24.3,4.651737
344,24.03,4.051983
345,24.98,3.5716496
346,24.710000000000004,4.146456
347,25.01,4.260826
348,24.600000000000005,4.525232
349,23.899999999999995,4.3061223
350,22.619999999999997,3.619656
351,23.13,2.2911782
352,21.5,2.1234221
353,22.740000000000002,0.8879802
354,23.810000000000002,1.3459322
355,23.669999999999998,2.5356057
356,21.96,3.0005183
357,21.699999999999996,1.7827762
358,23.45,0.9333997
359,24.29,1.9868557
360,23.530000000000005,3.2471428
361,24.07,3.1967132
362,24.38,3.4822683
363,24.66,3.8213332
364,25.059999999999995,4.1623693
365,24.72,4.5958457
366,24.49,4.4861164
367,24.43,4.1982613
368,24.949999999999996,4.000896
369,24.74,4.3336368
370,24.849999999999998,4.344252
371,24.92,4.414825
372,24.27,4.493077
373,24.09,4.0053105
374,23.35,3.621463
375,23.46,2.8905425
376,23.47,2.6757653
377,23.669999999999998,2.6585584
378,24.46,2.8555129
379,24.07,3.5934968
380,23.749999999999996,3.627397
381,24.900000000000002,3.329912
382,24.74,4.0732756
383,24.56,4.3127337
384,24.1,4.229492
385,24.66,3.787782
386,24.860000000000003,4.0126204
387,25.059999999999995,4.3079906
388,25.0,4.598166
389,25.74,4.6603813
390,26.109999999999996,5.2395
391,25.41,5.7851496
392,24.98,5.433231
393,24.53,4.8614836
394,24.25,4.23826
395,23.769999999999996,3.7681522
396,24.12,3.2338166
397,23.01,3.3208776
398,23.96,2.5532846
399,24.27,2.9599447
400,23.98,3.4683468
401,23.689999999999998,3.4746096
402,23.510000000000005,3.2084582
403,22.650000000000002,2.9266193
404,22.47,2.1320665
