,Real,Predicted
2010-09-10,24.010000000000005,25.316523
2010-09-13,23.85,25.31114
2010-09-14,25.109999999999996,25.198772
2010-09-15,25.03,26.00862
2010-09-16,25.115,26.36431
2010-09-17,25.330000000000002,26.552778
2010-09-20,25.219999999999995,26.734009
2010-09-21,25.43,26.70105
2010-09-22,25.15,26.790825
2010-09-23,24.609999999999996,26.624256
2010-09-24,24.430000000000003,26.15689
2010-09-27,24.774999999999995,25.803793
2010-09-28,24.7325,25.899336
2010-09-29,24.677500000000002,25.96549
2010-09-30,24.499999999999996,25.983809
2010-10-01,24.49,25.87642
2010-10-04,24.38,25.816277
2010-10-05,23.909999999999997,25.717693
2010-10-06,24.35,25.355656
2010-10-07,24.430000000000003,25.48926
2010-10-08,24.53,25.641127
2010-10-11,24.57,25.79768
2010-10-12,24.59,25.896805
2010-10-13,24.829999999999995,25.943851
2010-10-14,25.34,26.114866
2010-10-15,25.23,26.536455
2010-10-18,25.54,26.652327
2010-10-19,25.82,26.883167
2010-10-20,25.1,27.155926
2010-10-21,25.309999999999995,26.764341
2010-10-22,25.42,26.675978
2010-10-25,25.3775,26.710094
2010-10-26,25.190000000000005,26.711756
2010-10-27,25.899999999999995,26.590227
2010-10-28,26.05,27.018772
2010-10-29,26.28,27.343548
2010-11-01,26.665,27.641056
2010-11-02,26.95,28.013832
2010-11-03,27.39,28.350368
2010-11-04,27.029999999999998,28.768469
2010-11-05,27.139999999999997,28.676298
2010-11-08,26.850000000000005,28.64688
2010-11-09,26.81,28.404047
2010-11-10,26.95,28.245352
2010-11-11,26.940000000000005,28.274176
2010-11-12,26.680000000000003,28.301912
2010-11-15,26.269999999999996,28.148088
2010-11-16,26.200000000000003,27.793335
2010-11-17,25.809999999999995,27.580112
2010-11-18,25.569999999999997,27.238165
2010-11-19,25.837500000000002,26.938984
2010-11-22,25.69,27.016794
2010-11-23,25.73,27.000486
2010-11-24,25.12,27.04214
2010-11-26,25.369999999999997,26.655113
2010-11-29,25.25,26.636705
2010-11-30,25.309999999999995,26.571035
2010-12-01,25.2575,26.599813
2010-12-02,26.04,26.592546
2010-12-03,26.89,27.131393
2010-12-06,27.02,27.98486
2010-12-07,26.84,28.464445
2010-12-08,26.87,28.49752
2010-12-09,27.23,28.448545
2010-12-10,27.079999999999995,28.61927
2010-12-13,27.339999999999996,28.57923
2010-12-14,27.245,28.716606
2010-12-15,27.619999999999997,28.70944
2010-12-16,27.85,28.949575
2010-12-17,27.9875,29.218596
2010-12-20,27.902499999999996,29.426937
2010-12-21,27.81,29.440859
2010-12-22,28.07,29.350729
2010-12-23,28.1875,29.463703
2010-12-27,28.3,29.596455
2010-12-28,28.07,29.731747
2010-12-29,28.010000000000005,29.626755
2010-12-30,27.970000000000002,29.51508
2010-12-31,27.85,29.428152
2011-01-03,27.91,29.309975
2011-01-04,27.98,29.303654
2011-01-05,28.087499999999995,29.363268
2011-01-06,28.0,29.476135
2011-01-07,28.820000000000004,29.472986
2011-01-10,28.600000000000005,30.025522
2011-01-11,28.22,30.143946
2011-01-12,28.11,29.90244
2011-01-13,28.55,29.670656
2011-01-14,28.19,29.853798
2011-01-18,28.3,29.716192
2011-01-19,28.66,29.7235
2011-01-20,28.47,29.980364
2011-01-21,28.3525,29.9826
2011-01-24,28.02,29.888172
2011-01-25,28.38,29.601582
2011-01-26,28.450000000000003,29.706541
2011-01-27,28.78,29.827929
2011-01-28,28.87,30.122557
2011-01-31,27.751,30.324846
2011-02-01,27.725,29.633158
2011-02-02,27.9925,29.240965
2011-02-03,27.94,29.257767
2011-02-04,27.65,29.28153
2011-02-07,27.77,29.124838
2011-02-08,28.1975,29.141747
2011-02-09,28.2825,29.459316
2011-02-10,27.970000000000002,29.684818
2011-02-11,27.5,29.565691
2011-02-14,27.249999999999996,29.15541
2011-02-15,27.23,28.770296
2011-02-16,26.96,28.589834
2011-02-17,27.02,28.359509
2011-02-18,27.21,28.326004
2011-02-22,27.06,28.477068
2011-02-23,26.59,28.473434
2011-02-24,26.59,28.151545
2011-02-25,26.769999999999996,27.99023
2011-02-28,26.549999999999997,28.05407
2011-03-01,26.58,27.96104
2011-03-02,26.159999999999997,27.946484
2011-03-03,26.0775,27.66161
2011-03-04,26.200000000000003,27.470894
2011-03-07,25.952500000000004,27.482737
2011-03-08,25.720000000000002,27.347254
2011-03-09,25.91,27.136683
2011-03-10,25.89,27.178692
2011-03-11,25.41,27.209827
2011-03-14,25.679999999999996,26.908712
2011-03-15,25.69,26.947433
2011-03-16,25.390000000000004,26.994144
2011-03-17,24.79,26.824278
2011-03-18,24.779999999999998,26.331055
2011-03-21,24.800000000000004,26.090557
2011-03-22,25.330000000000002,26.025328
2011-03-23,25.295,26.39997
2011-03-24,25.54,26.591755
2011-03-25,25.809999999999995,26.845896
2011-03-28,25.62,27.13375
2011-03-29,25.41,27.115128
2011-03-30,25.49,26.923582
2011-03-31,25.610000000000003,26.860992
2011-04-01,25.390000000000004,26.914225
2011-04-04,25.479999999999997,26.798347
2011-04-05,25.55,26.804249
2011-04-06,25.78,26.86263
2011-04-07,26.15,27.054522
2011-04-08,26.200000000000003,27.402214
2011-04-11,26.069999999999997,27.595047
2011-04-12,25.980000000000004,27.568705
2011-04-13,25.64,27.459286
2011-04-14,25.63,27.15358
2011-04-15,25.42,26.993744
2011-04-18,25.369999999999997,26.791832
2011-04-19,25.08,26.683352
2011-04-20,25.15,26.459265
2011-04-21,25.760000000000005,26.420277
2011-04-25,25.52,26.847288
2011-04-26,25.610000000000003,26.914982
2011-04-27,26.19,26.992796
2011-04-28,26.379999999999995,27.408672
2011-04-29,26.71,27.729376
2011-05-02,25.92,28.078663
2011-05-03,25.66,27.664742
2011-05-04,25.809999999999995,27.230146
2011-05-05,26.06,27.11395
2011-05-06,25.789999999999996,27.261766
2011-05-09,25.870000000000005,27.18194
2011-05-10,25.830000000000002,27.204716
2011-05-11,25.670000000000005,27.194891
2011-05-12,25.36,27.083212
2011-05-13,25.32,26.816994
2011-05-16,25.03,26.665628
2011-05-17,24.57,26.414932
2011-05-18,24.519999999999996,26.000822
2011-05-19,24.690000000000005,25.792313
2011-05-20,24.715,25.851614
2011-05-23,24.49,25.941315
2011-05-24,24.17,25.852283
2011-05-25,24.150000000000002,25.591745
2011-05-26,24.189999999999998,25.454235
2011-05-27,24.669999999999998,25.434423
2011-05-31,24.76,25.777205
2011-06-01,25.01,26.024235
2011-06-02,24.430000000000003,26.303665
2011-06-03,24.22,26.015646
2011-06-06,23.905,25.692074
