,Real,Predicted
278,15.51,30.73931
279,15.54,30.770962
280,15.050000000000002,30.830559
281,14.98,30.649221
282,15.88,30.487938
283,16.14,30.81694
284,16.2,31.19086
285,16.0,31.440498
286,16.82,31.45713
287,17.74,31.793808
288,18.01,32.4277
289,17.99,32.932487
290,18.01,33.164825
291,16.99,33.229664
292,18.0,32.735744
293,18.3,32.835846
294,19.02,33.09709
295,18.14,33.613472
296,18.95,33.52364
297,19.19,33.756054
298,18.67,34.007374
299,17.63,33.90053
300,17.6,33.300064
301,17.56,32.87543
302,18.59,32.64669
303,18.57,33.05103
304,19.07,33.37511
305,19.57,33.792545
306,19.59,34.25135
307,18.71,34.49701
308,18.71,34.169735
309,18.75,33.88469
310,19.37,33.731476
311,19.61,33.960266
312,19.45,34.263138
313,18.97,34.37682
314,20.0,34.184776
315,19.53,34.4987
316,19.68,34.508648
317,19.84,34.548244
318,21.37,34.634617
319,21.0,35.390755
320,20.53,35.71794
321,20.42,35.616905
322,21.3,35.416424
323,21.05,35.67268
324,22.4,35.752857
325,23.76,36.40553
326,22.78,37.457596
327,22.54,37.62414
328,22.54,37.452747
329,21.78,37.253094
330,21.49,36.760036
331,21.0,36.315727
332,20.39,35.860886
333,20.62,35.353657
334,21.01,35.204018
335,21.62,35.379696
336,20.67,35.833828
337,21.0,35.696545
338,21.36,35.692802
339,21.49,35.85263
340,22.07,36.02115
341,22.43,36.3832
342,21.9,36.76644
343,23.3,36.72363
344,23.58,37.27178
345,23.689999999999998,37.75502
346,22.9,38.055454
347,22.610000000000003,37.802067
348,21.649999999999995,37.424026
349,21.23,36.73193
350,21.05,36.121258
351,21.15,35.7336
352,21.699999999999996,35.635483
353,20.78,35.915146
354,22.480000000000004,35.723152
355,22.17,36.35642
356,21.82,36.659645
357,23.02,36.62565
358,23.21,37.09025
359,23.25,37.475315
360,23.27,37.68823
361,23.07,37.767883
362,24.09,37.67575
363,24.72,38.05657
364,24.41,38.609337
365,25.35,38.7915
366,25.45,39.258987
367,24.670000000000005,39.566074
368,24.3,39.331413
369,24.03,38.931015
370,24.98,38.540833
371,24.710000000000004,38.771114
372,25.01,38.873047
373,24.600000000000005,39.074055
374,23.899999999999995,39.00312
375,22.619999999999997,38.597137
376,23.13,37.726093
377,21.5,37.423485
378,22.740000000000002,36.597816
379,23.810000000000002,36.697796
380,23.669999999999998,37.40003
381,21.96,37.846977
382,21.699999999999996,37.276974
383,23.45,36.68125
384,24.29,37.132217
385,23.530000000000005,37.92393
386,24.07,38.084488
387,24.38,38.32927
388,24.66,38.57798
389,25.059999999999995,38.82375
390,24.72,39.12513
391,24.49,39.12257
392,24.43,38.957283
393,24.949999999999996,38.79784
394,24.74,38.945652
395,24.849999999999998,38.97517
396,24.92,39.035168
397,24.27,39.09967
398,24.09,38.83095
399,23.35,38.552032
400,23.46,38.05085
401,23.47,37.80907
402,23.669999999999998,37.732407
403,24.46,37.833534
404,24.07,38.29861
405,23.749999999999996,38.43058
406,24.900000000000002,38.308804
407,24.74,38.71876
408,24.56,38.92599
409,24.1,38.930695
410,24.66,38.675224
411,24.860000000000003,38.74493
412,25.059999999999995,38.913754
413,25.0,39.1221
414,25.74,39.213486
415,26.109999999999996,39.582363
416,25.41,39.97926
417,24.98,39.86679
418,24.53,39.518192
419,24.25,39.06268
420,23.769999999999996,38.666836
421,24.12,38.251495
422,23.01,38.210094
423,23.96,37.750046
424,24.27,37.91067
425,23.98,38.23506
426,23.689999999999998,38.32457
427,23.510000000000005,38.208702
428,22.650000000000002,38.02003
429,22.47,37.500652
430,24.37,37.092907
431,24.19,37.77492
432,23.32,38.237198
433,23.94,38.086636
434,25.61,38.18782
435,25.28,39.020863
436,25.21,39.418186
437,25.01,39.53985
438,24.74,39.436653
439,23.46,39.19365
440,24.32,38.43391
441,25.18,38.348095
442,24.15,38.800003
443,23.98,38.68016
444,23.98,38.47627
445,24.2,38.337273
446,23.3,38.37144
447,22.91,38.005726
448,22.78,37.581776
449,22.719999999999995,37.283863
450,22.16,37.127766
451,21.4,36.827988
452,21.48,36.31611
453,20.46,36.060318
454,20.09,35.501873
455,19.54,35.016212
456,20.1,34.528793
457,20.54,34.555504
458,20.15,34.876675
459,17.12,34.946083
460,17.11,33.5605
461,16.85,32.59528
462,17.27,31.997385
463,17.14,31.977663
464,16.55,32.05127
465,17.06,31.882708
466,17.72,32.013287
467,17.06,32.43341
468,16.94,32.4069
469,17.55,32.276752
470,18.74,32.455338
471,18.01,33.140827
472,17.53,33.25169
473,17.32,33.009266
474,18.3,32.69979
475,17.5,32.95935
476,18.23,32.813515
477,17.86,33.03488
478,15.630000000000003,33.02701
479,14.99,31.965769
480,14.96,30.94094
481,14.92,30.368229
482,14.47,30.144808
483,15.200000000000001,29.924887
484,14.36,30.190416
485,14.34,30.037758
486,15.02,29.908937
487,15.43,30.150202
488,15.259999999999998,30.526833
489,14.8,30.681545
490,14.45,30.517157
491,13.990000000000002,30.204247
492,14.74,29.788176
493,15.03,29.897905
494,15.3,30.178486
495,15.0,30.505335
496,14.99,30.555502
497,14.590000000000002,30.530031
498,15.170000000000002,30.302101
499,15.61,30.410265
500,15.81,30.716
501,15.98,31.012438
502,15.91,31.250618
503,16.12,31.326015
504,15.97,31.423841
505,15.729999999999999,31.393436
506,15.53,31.239473
507,14.85,31.038551
508,14.699999999999998,30.606564
509,14.699999999999998,30.276682
510,14.75,30.120691
511,14.049999999999999,30.104942
512,14.48,29.814217
513,14.18,29.832045
514,14.38,29.749174
515,14.37,29.79833
516,14.33,29.84246
517,14.29,29.85308
518,14.14,29.835957
519,14.17,29.751936
520,14.5,29.710402
521,14.8,29.846891
522,15.02,30.088593
523,14.580000000000002,30.340464
524,14.87,30.271564
525,14.85,30.312845
526,14.639999999999999,30.324903
527,14.93,30.228783
528,14.699999999999998,30.29354
529,14.72,30.242586
530,14.5,30.21267
531,14.51,30.095518
532,14.17,30.02607
533,14.3,29.838913
534,14.03,29.786903
535,13.77,29.656544
536,13.69,29.464998
537,13.599999999999998,29.320835
538,14.120000000000001,29.21454
539,14.51,29.413343
540,14.77,29.7535
541,15.160000000000002,30.08739
542,14.560000000000002,30.443478
543,14.110000000000001,30.346207
544,14.34,30.003796
545,14.560000000000002,29.866772
546,14.699999999999998,29.917639
547,14.88,30.05039
548,14.689999999999998,30.228691
549,15.42,30.245764
550,15.61,30.565235
551,15.44,30.857315
552,15.98,30.930588
553,16.07,31.174871
554,16.36,31.353422
555,16.89,31.566603
556,16.9,31.917988
557,17.22,32.119633
558,16.0,32.34331
559,15.84,31.882711
560,15.160000000000002,31.449024
561,15.640000000000002,30.884146
562,15.59,30.795048
563,16.3,30.810946
564,15.95,31.195887
565,15.650000000000002,31.308342
566,15.269999999999998,31.19873
567,15.53,30.916384
568,16.35,30.848013
569,16.01,31.219515
570,15.97,31.337822
571,15.41,31.358736
572,15.719999999999999,31.08372
573,15.5,31.027063
574,15.180000000000001,30.918966
575,15.160000000000002,30.716795
576,14.97,30.591122
577,14.63,30.451872
578,14.95,30.228613
579,14.75,30.253057
580,15.279999999999998,30.216536
581,15.49,30.44736
582,15.190000000000001,30.709711
583,14.79,30.721964
584,14.85,30.50115
585,15.08,30.362013
586,14.570000000000002,30.397654
587,14.2,30.213526
588,14.14,29.92248
589,14.49,29.722979
590,14.36,29.796852
591,14.4,29.830141
592,14.059999999999999,29.876547
593,14.069999999999999,29.74813
594,14.33,29.658432
595,14.8,29.73229
596,14.9,30.017157
597,14.9,30.253618
598,14.85,30.375677
599,14.550000000000002,30.3908
600,14.679999999999998,30.230907
601,14.72,30.169765
602,14.63,30.163786
603,14.610000000000001,30.132507
604,14.43,30.107756
605,14.620000000000001,30.013662
606,14.099999999999998,30.042711
607,14.02,29.836157
608,13.88,29.659792
609,14.17,29.502584
610,13.8,29.562727
611,14.13,29.46483
612,14.580000000000002,29.554071
613,14.580000000000002,29.836536
614,14.32,30.02173
615,14.36,29.98779
616,14.659999999999998,29.9449
617,14.600000000000001,30.04581
618,14.45,30.089846
619,14.43,30.038574
620,14.15,29.984535
621,14.35,29.821743
622,14.35,29.811922
623,14.39,29.829632
624,14.54,29.869976
625,14.669999999999998,29.967539
626,15.269999999999998,30.08871
627,14.85,30.43358
628,14.77,30.452528
629,15.0,30.375446
630,14.74,30.408192
631,15.02,30.313358
632,14.5,30.375328
633,14.86,30.188425
634,15.01,30.223557
635,14.649999999999999,30.339642
636,14.560000000000002,30.255455
637,14.620000000000001,30.142132
638,14.560000000000002,30.09856
639,14.53,30.058203
640,14.37,30.028574
641,14.23,29.943762
642,14.22,29.828478
643,14.72,29.759111
644,14.78,29.963083
645,15.01,30.145674
646,15.0,30.354868
647,14.95,30.460686
648,14.91,30.470863
649,15.0,30.432
650,14.37,30.436625
651,14.550000000000002,30.150295
652,14.41,30.039091
653,14.49,29.936575
654,14.570000000000002,29.931913
655,14.14,29.98877
656,14.16,29.837046
657,14.600000000000001,29.7383
658,14.46,29.892664
659,14.41,29.952406
660,14.49,29.95641
661,14.45,29.98333
662,14.19,29.978268
663,14.37,29.849648
664,13.2,29.844524
665,13.579999999999998,29.317108
666,13.39,29.141083
667,13.24,29.005537
668,13.12,28.89296
669,13.14,28.795704
670,13.510000000000002,28.765663
671,13.579999999999998,28.938404
672,13.44,29.09998
673,13.35,29.126648
674,13.86,29.07551
675,14.059999999999999,29.263645
676,14.22,29.486795
677,14.36,29.68921
678,14.45,29.854097
679,16.09,29.96818
680,17.5,30.768488
681,17.65,31.937176
682,18.0,32.685745
683,18.3,33.16102
684,18.56,33.454926
685,18.67,33.65372
686,18.55,33.7588
687,18.73,33.720085
688,18.8,33.743496
689,18.1,33.784214
690,17.79,33.481125
691,17.85,33.122467
692,18.24,32.941772
693,18.32,33.05786
694,18.88,33.216717
695,18.28,33.58184
696,18.1,33.529274
697,17.95,33.352997
698,17.45,33.150143
699,17.31,32.79976
700,17.6,32.53044
701,17.64,32.539574
702,17.15,32.620094
703,16.79,32.46623
704,17.18,32.190426
705,17.45,32.20188
706,17.77,32.377758
707,17.42,32.65919
708,18.27,32.670185
709,18.19,33.02718
710,19.12,33.216267
711,19.14,33.722553
712,19.2,34.032658
713,19.06,34.18948
714,18.78,34.1618
715,19.09,33.968803
716,19.29,33.969456
717,18.73,34.08403
718,19.06,33.910175
719,19.09,33.931454
720,19.27,33.977417
721,19.13,34.0948
722,19.87,34.104023
723,20.4,34.434475
724,19.89,34.896084
725,19.58,34.926884
726,19.85,34.726463
727,19.9,34.68368
728,19.61,34.69358
729,19.87,34.577545
730,20.9,34.621395
731,20.859,35.14345
732,20.61,35.47845
733,20.8,35.520863
734,20.79,35.568073
735,20.51,35.565533
736,21.540000000000003,35.417812
737,20.99,35.78861
738,20.72,35.803524
739,20.28,35.645477
740,21.08,35.31674
741,20.73,35.478157
742,21.21,35.474373
743,20.38,35.68917
744,19.63,35.449123
745,19.93,34.90962
746,19.64,34.703133
747,19.66,34.507786
748,19.7,34.43949
749,20.18,34.456314
750,19.97,34.714104
751,19.71,34.79806
752,20.34,34.702705
753,20.32,34.907078
754,21.01,35.041977
755,21.679999999999996,35.428272
756,20.88,35.97446
757,20.86,35.915268
758,21.05,35.772614
759,21.48,35.739193
760,22.19,35.926563
761,22.610000000000003,36.390965
762,22.85,36.878685
763,22.95,37.251087
764,22.829999999999995,37.46053
765,22.500000000000004,37.46615
766,22.740000000000002,37.26111
767,22.37,37.21261
768,22.18,37.028473
769,22.56,36.828564
770,23.1,36.896847
771,22.21,37.228718
772,22.36,37.044655
773,22.12,36.944916
774,22.88,36.77433
775,22.58,37.02626
776,22.08,37.086494
777,22.43,36.8721
778,21.32,36.871696
779,20.43,36.38033
780,20.69,35.643066
781,21.3,35.33064
782,20.72,35.52241
783,20.79,35.468296
784,20.57,35.46726
785,21.69,35.37249
786,22.29,35.829376
787,23.22,36.431324
788,23.06,37.21543
789,23.45,37.57495
790,23.680000000000003,37.86153
791,24.35,38.067364
792,24.55,38.447163
793,24.819999999999997,38.746613
794,23.25,39.007034
795,22.749999999999996,38.393497
796,23.22,37.688522
797,23.18,37.488613
798,22.76,37.449257
799,22.99,37.293823
800,22.599999999999998,37.321194
801,22.599999999999998,37.187656
802,23.720000000000002,37.102272
803,23.689999999999998,37.58151
804,23.09,37.910637
805,22.89,37.798714
806,23.15,37.566032
807,22.91,37.52123
808,23.03,37.40888
809,23.12,37.404762
810,22.500000000000004,37.464367
811,21.9,37.225704
812,21.540000000000003,36.78069
813,22.33,36.34172
814,22.420000000000005,36.47883
815,21.46,36.696304
816,21.13,36.410275
817,20.41,36.037643
818,20.4199,35.480347
819,20.375,35.16659
820,20.28,35.028053
821,21.15,34.965282
822,20.68,35.369835
823,20.72,35.451035
824,20.91,35.479633
825,21.71,35.560673
826,21.540000000000003,35.973824
827,21.03,36.16175
828,21.15,35.994545
829,20.85,35.89149
830,21.05,35.68992
831,20.45,35.662533
832,20.38,35.3993
833,21.21,35.203335
834,20.89,35.494198
835,20.17,35.583538
836,20.12,35.286186
837,19.88,35.04
838,20.04,34.793858
839,19.7,34.74498
840,19.85,34.60268
841,19.81,34.59871
842,20.41,34.60432
843,20.78,34.895683
844,21.15,35.26756
845,21.28,35.65391
846,21.37,35.91422
847,21.28,36.060062
848,22.17,36.0581
849,22.09,36.42918
850,22.590000000000003,36.631214
851,23.36,36.94638
852,23.0,37.47105
853,23.729999999999997,37.60277
854,24.12,37.93993
855,24.2,38.29998
856,22.85,38.51937
857,22.719999999999995,37.973465
858,22.73,37.488583
859,22.610000000000003,37.21724
860,22.18,37.060223
861,22.56,36.81856
862,23.01,36.872093
863,23.07,37.162052
864,22.520000000000003,37.39449
865,22.679999999999996,37.261086
866,22.56,37.200336
867,22.32,37.10587
868,22.26,36.940014
869,21.79,36.81571
870,22.420000000000005,36.541595
871,22.71,36.673336
872,22.667,36.94257
873,22.98,37.10398
874,23.799999999999997,37.321926
875,23.729999999999997,37.81519
876,23.0,38.077152
877,23.16,37.8378
878,23.26,37.687054
879,22.47,37.641624
880,22.4,37.269527
881,22.19,36.999016
882,22.36,36.77226
883,22.809999999999995,36.75152
884,23.04,36.99429
885,23.92,37.2847
886,24.02,37.86306
887,23.810000000000002,38.25394
888,23.92,38.32851
889,25.16,38.34558
890,26.74,38.892406
891,25.999999999999996,39.980152
892,27.1,40.29829
893,27.68,40.85152
