,Real,Predicted
0,56.49999999999999,130.17986
1,57.69,128.75716
2,58.309999999999995,129.46758
3,57.25,129.83847
4,52.69,129.2047
5,55.13,126.49477
6,53.56,127.94147
7,48.69,127.00971
8,50.06,124.13966
9,50.06,124.943954
10,51.99999999999999,124.943954
11,48.31,126.08701
12,50.81,123.91701
13,49.31000000000001,125.385315
14,47.25000000000001,124.50333
15,48.0,123.29688
16,47.379999999999995,123.735466
17,47.94,123.372894
18,46.75,123.700356
19,47.49999999999999,123.0049
20,47.56,123.443016
21,47.68999999999999,123.47809
22,47.06000000000001,123.5541
23,46.69,123.1859
24,48.5,122.96989
25,51.44,124.02831
26,50.0,125.75655
27,50.5,124.908676
28,51.69,125.20275
29,54.31,125.90406
30,56.11000000000001,127.45442
31,56.81,128.52472
32,58.06000000000001,128.94203
33,59.19,129.68883
34,59.5,130.36568
35,60.93999999999999,130.55165
36,63.44,131.41708
37,62.44,132.92596
38,58.440000000000005,132.32146
39,62.0,129.91629
40,58.88,132.0559
41,58.440000000000005,130.17986
42,57.75,129.91629
43,58.0,129.50343
44,56.86,129.65295
45,55.23,128.97186
46,60.66,128.00096
47,59.94,131.24863
48,61.04999999999999,130.81586
49,56.68999999999999,131.48337
50,52.18999999999999,128.87045
51,53.5,126.19925
52,51.44,126.97413
53,48.94,125.75655
54,53.5,124.28621
55,25.75,126.97413
56,24.25,111.03482
57,22.31,110.20187
58,23.620000000000005,109.12903
59,22.06,109.85295
60,22.19,108.99117
61,21.75,109.062836
62,20.87,108.82025
63,19.62,108.33594
64,20.0,107.6497
65,22.06,107.85807
66,21.5,108.99117
67,20.12,108.68258
68,20.12,107.92392
69,18.94,107.92392
70,19.5,107.27716
71,20.37,107.583885
72,18.87,108.06118
73,18.5,107.23887
74,18.5,107.03649
75,18.56,107.03649
76,19.31,107.06926
77,19.56,107.479805
78,20.5,107.61678
79,22.31,108.13255
80,22.25,109.12903
81,21.44,109.095955
82,21.31,108.6495
83,20.06,108.57798
84,20.19,107.89096
85,19.06,107.96231
86,19.37,107.342865
87,20.25,107.51266
88,19.87,107.99523
89,19.0,107.786736
90,18.5,107.31
91,18.94,107.03649
92,18.81,107.27716
93,18.5,107.206055
94,19.31,107.03649
95,18.69,107.479805
96,18.03,107.14039
97,17.56,106.779686
98,16.5,106.523186
99,17.06,105.94566
100,16.69,106.25059
101,17.0,106.04907
102,14.31,106.21787
103,14.31,104.75731
104,15.06,104.75731
105,15.190000000000001,105.16356
106,15.38,105.23405
107,15.0,105.33714
108,14.44,105.131035
109,14.059999999999999,104.8277
110,14.25,104.62202
111,14.000000000000002,104.72486
112,14.38,104.58959
113,14.059999999999999,104.79521
114,15.0,104.62202
115,14.689999999999998,105.131035
116,14.81,104.96303
117,14.81,105.0281
118,14.88,105.0281
119,14.88,105.06605
120,16.37,105.06605
121,17.06,105.87495
122,16.37,106.25059
123,16.56,105.87495
124,17.19,105.978355
125,16.56,106.32143
