,Real,Predicted
387,24.38,34.421913
388,24.66,34.67951
389,25.059999999999995,34.927967
390,24.72,35.22175
391,24.49,35.219685
392,24.43,35.080162
393,24.949999999999996,34.946457
394,24.74,35.08686
395,24.849999999999998,35.0866
396,24.92,35.1278
397,24.27,35.179615
398,24.09,34.922447
399,23.35,34.67905
400,23.46,34.218086
401,23.47,34.0033
402,23.669999999999998,33.915146
403,24.46,33.983414
404,24.07,34.39561
405,23.749999999999996,34.48992
406,24.900000000000002,34.389576
407,24.74,34.81436
408,24.56,35.004353
409,24.1,35.015793
410,24.66,34.79552
411,24.860000000000003,34.888836
412,25.059999999999995,35.038277
413,25.0,35.214096
414,25.74,35.284744
415,26.109999999999996,35.63416
416,25.41,35.996895
417,24.98,35.884777
418,24.53,35.588943
419,24.25,35.195133
420,23.769999999999996,34.839443
421,24.12,34.439274
422,23.01,34.382484
423,23.96,33.90792
424,24.27,34.058273
425,23.98,34.331627
426,23.689999999999998,34.39003
427,23.510000000000005,34.29271
428,22.650000000000002,34.147705
429,22.47,33.686077
430,24.37,33.333855
431,24.19,33.98016
432,23.32,34.341267
433,23.94,34.16768
434,25.61,34.300655
435,25.28,35.10606
436,25.21,35.44709
437,25.01,35.571026
438,24.74,35.50825
439,23.46,35.31499
440,24.32,34.61985
441,25.18,34.56831
442,24.15,34.954563
443,23.98,34.768703
444,23.98,34.570374
445,24.2,34.454308
446,23.3,34.49438
447,22.91,34.142097
448,22.78,33.7613
449,22.719999999999995,33.495216
450,22.16,33.342545
451,21.4,33.04161
452,21.48,32.55521
453,20.46,32.325897
454,20.09,31.790339
455,19.54,31.341133
456,20.1,30.881414
457,20.54,30.90124
458,20.15,31.16772
459,17.12,31.197319
460,17.11,29.901371
461,16.85,29.097906
462,17.27,28.5691
463,17.14,28.518793
464,16.55,28.516735
465,17.06,28.310888
466,17.72,28.435535
467,17.06,28.830929
468,16.94,28.80019
469,17.55,28.71255
470,18.74,28.917444
471,18.01,29.564672
472,17.53,29.63737
473,17.32,29.428562
474,18.3,29.178812
475,17.5,29.446657
476,18.23,29.277239
477,17.86,29.479963
478,15.630000000000003,29.449152
479,14.99,28.450571
480,14.96,27.550453
481,14.92,27.038174
482,14.47,26.789995
483,15.200000000000001,26.519999
484,14.36,26.729073
485,14.34,26.545044
486,15.02,26.438938
487,15.43,26.690372
488,15.259999999999998,27.044477
489,14.8,27.187338
490,14.45,27.054092
491,13.990000000000002,26.799347
492,14.74,26.439016
493,15.03,26.555023
494,15.3,26.782566
