,Real,Predicted
4047,117.65,133.93025
4048,118.25,133.8527
4049,115.59,133.92992
4050,114.48,133.52368
4051,113.72,132.84334
4052,113.54,132.00528
4053,111.49,131.19357
4054,111.59,130.10855
4055,109.83,129.16376
4056,108.84,128.07195
4057,110.41000000000001,126.9642
4058,111.06,126.37452
4059,110.88,126.202545
4060,107.79,126.239265
4061,108.43,125.808945
4062,105.71,125.49698
4063,107.11,124.708405
4064,109.99,124.19808
4065,109.95000000000002,124.392494
4066,110.06,124.788414
4067,111.73,125.292725
4068,111.8,126.12704
4069,111.23,126.95321
4070,111.79,127.55093
4071,111.57,128.07898
4072,111.46,128.40544
4073,110.52,128.55377
4074,109.49,128.38838
4075,109.9,127.90814
4076,109.11,127.44477
4077,109.95000000000002,126.86149
4078,111.03,126.50316
4079,112.12000000000002,126.48577
4080,113.95,126.8261
4081,113.29999999999998,127.63651
4082,115.18999999999998,128.37987
4083,115.18999999999998,129.41367
4084,115.82,130.3572
4085,115.97,131.24828
4086,116.64000000000001,131.97224
4087,116.95,132.61685
4088,117.05999999999999,133.13687
4089,116.29,133.50769
4090,116.52,133.57295
4091,117.26,133.53738
4092,116.75999999999999,133.56976
4093,116.73,133.48563
4094,115.82,133.37102
4095,116.15,133.07323
4096,116.02,132.83159
4097,116.61,132.60555
4098,117.91,132.54672
4099,118.99,132.81738
4100,119.11000000000001,133.38257
4101,119.75,134.00894
4102,119.24999999999999,134.71516
4103,119.04,135.23436
4104,120.0,135.56339
4105,119.98999999999998,135.93356
4106,119.78,136.20564
4107,120.0,136.33884
4108,120.08,136.42523
4109,119.97,136.46896
4110,121.87999999999998,136.45168
4111,121.93999999999998,136.78629
4112,121.95,137.17044
4113,121.63,137.53743
4114,121.35,137.78305
4115,128.75,137.88809
4116,128.53,139.38477
4117,129.08,140.9736
4118,130.29,142.55397
4119,131.53,144.1278
4120,132.04,145.6499
4121,132.42,146.9493
4122,132.12,147.97461
4123,133.29,148.60135
4124,135.02,149.14645
4125,135.51,149.82303
4126,135.345,150.4628
4127,135.72,150.92854
4128,136.7,151.31183
4129,137.11,151.7605
4130,136.53,152.20102
4131,136.66,152.43408
4132,136.93,152.57573
4133,136.99,152.68448
4134,139.79,152.74979
4135,138.96,153.33525
4136,139.78,153.79976
4137,139.34,154.35902
4138,139.52,154.75699
4139,139.0,155.07097
4140,138.68,155.17213
4141,139.14,155.09914
4142,139.2,155.03932
4143,138.99,154.97173
4144,140.46,154.86192
4145,140.69,155.05026
4146,139.99,155.33981
4147,141.46,155.50188
4148,139.84,155.9107
4149,141.42,155.98793
4150,140.92,156.28429
4151,140.64,156.46017
4152,140.88,156.51949
4153,143.8,156.56543
4154,144.12,157.16254
4155,143.93,157.87692
4156,143.66,158.51588
4157,143.7,158.98625
4158,144.77,159.31604
4159,144.02,159.72293
4160,143.66,159.89331
4161,143.34,159.8758
4162,143.17,159.70238
4163,141.63,159.4407
4164,141.8,158.86014
4165,141.05,158.30179
4166,141.83,157.66527
4167,141.2,157.27486
4168,140.68,156.90726
4169,142.44,156.54817
4170,142.27,156.63402
4171,143.64,156.82588
4172,144.53,157.35144
4173,143.68,158.09792
4174,143.79,158.65327
4175,143.65,159.10272
4176,146.58,159.38786
4177,147.51,160.12689
4178,147.06,161.02202
4179,146.53,161.74281
4180,148.96,162.1885
4181,153.01,162.92702
4182,153.99,164.38231
4183,153.26,165.99747
4184,153.95,167.29012
4185,156.1,168.40561
4186,155.7,169.64018
4187,155.47,170.54414
4188,150.25,171.10422
4189,152.54,170.33882
4190,153.06,169.68098
4191,153.99,169.09814
4192,153.8,168.78635
4193,153.34,168.58226
4194,153.87,168.40019
4195,153.61,168.40057
4196,153.67,168.42673
4197,152.76,168.50005
4198,153.18,168.40779
4199,155.45,168.3761
4200,153.93,168.81021
4201,154.45,169.00778
4202,155.37,169.25246
4203,154.99,169.63982
4204,148.98,169.92146
4205,145.42,168.92189
4206,146.59,166.97636
4207,145.16,165.17467
4208,144.29,163.31432
4209,142.27,161.59244
4210,146.34,159.84529
4211,145.01,159.27942
4212,145.87,158.96745
4213,145.63,159.1409
4214,146.28,159.49242
4215,145.82,160.06384
4216,143.73,160.56053
4217,145.83,160.561
4218,143.68,160.82156
4219,144.02,160.61823
4220,143.5,160.37587
4221,144.09,160.00577
4222,142.73,159.75797
4223,144.18,159.30179
4224,145.06,159.16586
4225,145.53,159.31699
4226,145.74,159.66139
4227,147.77,160.09372
4228,149.04,160.91895
4229,149.56,161.98918
4230,150.08,163.0875
4231,151.02,164.12788
4232,150.34,165.14516
4233,150.27,165.8063
4234,152.09,166.19072
4235,152.74,166.7159
4236,153.46,167.25218
4237,150.56,167.82202
4238,149.5,167.70322
4239,148.73,167.16884
4240,150.05,166.36018
4241,157.14,165.80122
4242,155.57,166.79578
4243,156.39,167.8023
4244,158.81,168.98396
4245,160.08,170.55188
4246,161.06,172.23555
4247,155.32,173.87724
4248,157.48,174.04976
4249,159.85,174.13225
4250,161.6,174.44696
4251,160.95,175.03748
4252,157.86,175.4657
4253,157.5,175.16649
4254,157.21,174.60535
4255,159.78,173.91446
4256,159.98,173.76724
4257,159.27,173.83104
4258,159.86,173.8687
4259,161.47,174.0616
4260,162.91,174.6087
4261,163.35,175.47977
4262,164.0,176.42636
4263,164.05,177.3985
4264,162.08,178.2218
4265,161.91,178.44212
4266,161.26,178.36304
4267,158.63,177.98001
4268,161.5,176.96991
4269,160.86,176.4664
4270,159.65,176.00043
4271,158.28,175.4284
4272,159.88,174.68231
4273,158.67,174.34871
4274,158.73,173.95604
4275,156.07,173.68422
4276,153.39,172.98615
4277,151.89,171.77165
4278,150.55,170.28484
4279,153.14,168.65776
4280,154.23,167.77116
4281,153.28,167.49345
4282,154.12,167.3729
4283,153.81,167.61552
4284,154.48,167.93436
4285,153.48,168.42055
4286,155.39,168.69821
4287,155.3,169.2661
4288,155.84,169.77911
4289,155.9,170.30618
4290,156.55,170.7435
4291,156.0,171.19173
4292,156.99,171.42717
4293,159.88,171.73615
4294,160.47,172.55579
4295,159.76,173.49374
4296,155.98,174.2015
4297,156.25,173.96576
4298,156.17,173.4986
4299,157.1,172.90009
4300,156.41,172.48538
4301,157.41,172.0318
4302,163.05,171.86836
4303,166.72,172.97101
4304,169.04,175.05199
4305,166.89,177.6861
4306,168.11,179.73007
4307,172.5,181.5461
4308,174.25,183.76715
4309,174.81,185.97086
4310,176.24,187.85672
4311,175.88,189.53969
4312,174.67000000000002,190.68881
4313,173.97,191.12823
4314,171.34,191.00462
4315,169.08,190.05553
4316,171.1,188.44492
4317,170.15,187.19788
4318,169.98,185.99678
4319,173.14,185.02493
4320,174.96,184.98093
4321,174.97,185.66621
4322,174.09,186.60046
4323,173.07,187.40173
4324,169.48,187.87827
4325,171.85,187.43745
4326,171.05,187.21713
4327,169.8,186.81577
4328,169.64,186.15984
4329,169.01,185.48943
4330,169.32,184.78099
4331,169.37,184.25136
4332,172.67,183.89172
4333,171.7,184.35109
4334,172.27,184.82808
4335,172.22,185.44968
4336,173.97,186.03017
4337,176.42000000000002,186.86623
4338,174.54,188.11632
4339,174.35000000000002,188.9016
4340,175.01,189.39552
4341,175.01,189.78314
4342,170.57,189.99821
4343,170.6,189.17686
4344,171.08,188.14499
4345,169.23,187.20059
4346,172.26,186.02301
4347,172.23,185.60388
4348,173.03,185.48666
4349,175.0,185.74782
4350,174.35000000000002,186.55775
4351,174.33,187.33458
4352,174.29,188.039
4353,175.28,188.59865
4354,177.09,189.19415
4355,176.19,190.02246
4356,179.1,190.5702
4357,179.26,191.52557
4358,178.46,192.42444
4359,177.0,192.99814
4360,177.04,193.05551
4361,174.22,192.89305
4362,171.11,192.03435
4363,171.51,190.42905
4364,167.96,188.87051
4365,166.97,186.79352
4366,167.43,184.72864
4367,167.78,183.10722
4368,160.5,182.01686
4369,156.49,179.9198
4370,163.03,177.20761
4371,159.54,176.07014
4372,155.15,174.87993
4373,156.41,173.20425
4374,162.71,172.02602
4375,164.34,172.4848
4376,167.37,173.77965
4377,172.99000000000004,175.938
4378,172.43,179.27695
4379,171.85,182.39882
